,Link,Job Title,Company Name,Experience,Salary,Location,Description,Skills Required
0,https://www.naukri.com/job-listings-data-science-engineer-data-analyst-and-junior-data-scientist-inflexion-analytix-private-limited-caia-kolkata-pune-bangalore-bengaluru-0-to-3-years-240522006078?src=jobsearchDesk&sid=165374412419953&xp=1&px=1,"Data Science Engineer, Data Analyst and Junior Data Scientist",Inflexion Analytix Private Limited - CAIA,N/A,"3,75,000 - 4,50,000 PA.","Kolkata, Pune, Bangalore/Bengaluru", Applications invited from all Freshers and experienced candidates (0-3 yrs) aspiring to...,"['SQL Database', 'Advanced Analytics', 'Data Management', 'Data Extraction', 'ETL', 'AWS', 'data engineering', 'Python']"
1,https://www.naukri.com/job-listings-data-analyst-capgemini-technology-services-india-limited-gurgaon-gurugram-0-to-1-years-260522906933?src=jobsearchDesk&sid=165374412419953&xp=2&px=1,Data Analyst,Capgemini,0-1 Yrs,Not disclosed,Gurgaon/Gurugram, Microsoft Office Experience Microsoft Word Experience,"['Quality standards', 'big data analytics', 'microsoft', 'MS Office', 'Microsoft Office', 'Microsoft Word']"
2,https://www.naukri.com/job-listings-data-science-data-engineer-business-analyst-full-stack-developer-networth-data-products-private-limited-bangalore-bengaluru-0-to-3-years-260522001582?src=jobsearchDesk&sid=165374412419953&xp=3&px=1,Data Science / Data Engineer / Business Analyst / Full Stack Developer,NETWORTH DATA PRODUCTS PRIVATE LIMITED,0-3 Yrs,"4,00,000 - 6,50,000 PA.",Bangalore/Bengaluru, Bachelors degree or equivalent self education in a Quantitative or Technical field (Sta...,"['data science', 'data engineering', 'IT Skills', 'DevOps', 'full stack developer', 'Cicd Pipeline', 'business analyst']"
3,https://www.naukri.com/job-listings-data-analyst-python-artificial-intelligence-imindyourbusiness-kolkata-mumbai-hyderabad-secunderabad-pune-bangalore-bengaluru-0-to-2-years-250522903657?src=jobsearchDesk&sid=165374412419953&xp=4&px=1,Data Analyst - Python/Artificial Intelligence,iMindYourBusiness,0-2 Yrs,Not disclosed,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru", Candidates must have ability to work from home and also in a position to use their pers...,"['python', 'SQL server', 'C++', 'VBA', 'Advanced Excel', 'Data Science', 'Artificial Intelligence', 'Data Analyst']"
4,https://www.naukri.com/job-listings-cor-helpdesk-data-analyst-gtt-communications-pune-0-to-2-years-270522502757?src=jobsearchDesk&sid=165374412419953&xp=5&px=1,CoR Helpdesk Data Analyst ||,GTT Communications,0-2 Yrs,Not disclosed,Pune," 4+ years telecom expense / cost management experience, 4+ years technical systems exper...","['Telecom billing', 'Telecom', 'Helpdesk', 'Product portfolio', 'Cost management', 'Advanced Excel', 'Data Analyst', 'Management']"
5,https://www.naukri.com/job-listings-associate-strategic-value-advisory-data-analyst-coupa-software-inc-pune-0-to-2-years-270522500014?src=jobsearchDesk&sid=165374412419953&xp=6&px=1,Associate Strategic Value Advisory Data Analyst,Coupa Software Inc.,0-2 Yrs,Not disclosed,Pune, Roles and Responsibilities: Support sales engagements with data-driven discovery by per...,"['Data analysis', 'Excel', 'Sales', 'data science', 'Value engineering', 'Machine learning', 'Information management', 'big data']"
6,https://www.naukri.com/job-listings-senior-data-analyst-anz-banking-group-bangalore-bengaluru-2-to-3-years-260522501264?src=jobsearchDesk&sid=165374412419953&xp=7&px=1,Senior Data Analyst,ANZ,2-3 Yrs,Not disclosed,Bangalore/Bengaluru, The role is focused on the Group s governance framework for FinCrime Function underpinn...,"['Bfsi', 'Javascript', 'Data processing', 'Data quality', 'Data Analyst', 'Monitoring', 'SQL', 'Recruitment']"
7,https://www.naukri.com/job-listings-data-analyst-crm-platform-artech-infosystem-kolkata-mumbai-hyderabad-secunderabad-pune-ahmedabad-chennai-delhi-ncr-bangalore-bengaluru-1-to-6-years-240522902202?src=jobsearchDesk&sid=165374412419953&xp=8&px=1,Data Analyst - CRM Platform,Artech infosystem,1-6 Yrs,Not disclosed,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Delhi / NCR, Bangalore/Bengaluru", Minimum Qualifications: - Bachelors degree or equivalent Preferred Qualifications : - E...,"['CRM', 'Java', 'communication', 'Salesforce', 'analytical', 'SQL', 'data analytics', 'Python']"
8,https://www.naukri.com/job-listings-senior-data-analyst-i-axa-xl-silokhera-gurgaon-0-to-5-years-250522903249?src=jobsearchDesk&sid=165374412419953&xp=9&px=1,Senior Data Analyst I,Axa XL,0-5 Yrs,Not disclosed,Silokhera Gurgaon," AXA XL recognizes data and information as critical business assets, both in terms of ma...",['Senior Data Analyst I']
9,https://www.naukri.com/job-listings-data-analyst-fintech-primo-hiring-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-1-to-2-years-270522902757?src=jobsearchDesk&sid=165374412419953&xp=10&px=1,Data Analyst - FinTech,Primo Hiring,1-2 Yrs,Not disclosed,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru", Knowledge of statistics and experience using statistical packages for analyzing dataset...,"['Data Analytics', 'Consulting - BFSI', 'Data Management', 'Data Governance', 'Statistics', 'Analytics', 'SQL']"
10,https://www.naukri.com/job-listings-crisil-hiring-for-data-analyst-crisil-limited-pune-bangalore-bengaluru-mumbai-all-areas-8-to-12-years-260522002601?src=jobsearchDesk&sid=165374412419953&xp=11&px=1,Job | Crisil | Hiring For Data Analyst,Crisil,8-12 Yrs,Not disclosed,"Pune, Bangalore/Bengaluru, Mumbai (All Areas)"," Dear Candidate, Greetings from Crisil !!!!We are hiring Data Analyst role for Chennai/P...","['python', 'SAS', 'Bigdata', 'Data Analyst', 'SQL', 'Data Analaysis', 'Data Analytics']"
11,https://www.naukri.com/job-listings-data-analyst-operations-ingram-micro-i-pvt-ltd-mumbai-3-to-6-years-280522001157?src=jobsearchDesk&sid=165374412419953&xp=12&px=1,Data Analyst - Operations,Ingram Micro,3-6 Yrs,"5,00,000 - 10,00,000 PA.",Mumbai(Vikhroli), Category Full TimeEducation Qualification Bachelors degree essentialDegree / Diploma in...,"['Tableau', 'Data Analytics', 'excel', 'data analysis', 'data management', 'data representation', 'gap analysis', 'data maintenance']"
12,https://www.naukri.com/job-listings-business-data-analyst-luxoft-bangalore-bengaluru-3-to-8-years-270522502638?src=jobsearchDesk&sid=165374412419953&xp=13&px=1,Business Data Analyst,Luxoft,3-8 Yrs,Not disclosed,Bangalore/Bengaluru, Provide End to End Development solution to one of the largest investment banking produc...,"['Data migration', 'Interpersonal skills', 'Data conversion', 'Data modeling', 'Business Data Analyst', 'Investment banking', 'Analytics', 'Python']"
13,https://www.naukri.com/job-listings-pdm-data-analyst-schneider-electric-india-pvt-ltd-bangalore-bengaluru-3-to-5-years-280522500038?src=jobsearchDesk&sid=165374412419953&xp=14&px=1,PDM Data Analyst,Schneider Electric,3-5 Yrs,Not disclosed,Bangalore/Bengaluru, Roles Responsibilities: In strong interaction with the owners of the IT platforms in sc...,"['Procurement', 'Unix', 'Data analysis', 'ERP', 'Linux', 'AutoCAD', 'Analytical', 'Javascript']"
14,https://www.naukri.com/job-listings-data-analyst-iv-ic-role-walmart-labs-bangalore-bengaluru-4-to-8-years-270522502410?src=jobsearchDesk&sid=165374412419953&xp=15&px=1,Data Analyst IV - IC Role,Walmart,4-8 Yrs,Not disclosed,Bangalore/Bengaluru, Incumbent should have a strong proficiency in R / Python and SQL with a similar capabil...,"['R', 'SQL', 'NoSQL', 'Python', 'IT Skills', 'Testing', 'Machine Learning', 'Computer science']"
15,https://www.naukri.com/job-listings-reference-data-analyst-deutsche-bank-bangalore-bengaluru-2-to-5-years-260522500569?src=jobsearchDesk&sid=165374412419953&xp=16&px=1,Reference Data Analyst,Deutsche Bank,2-5 Yrs,Not disclosed,Bangalore/Bengaluru," Minimum Bachelor s degree or equivalent in relevant field Owning the issues, resolve it...","['Front office', 'Automation', 'Team management', 'Fixed income', 'SSI', 'Swaps', 'Data Analyst', 'Cam']"
16,https://www.naukri.com/job-listings-merilytics-business-analyst-data-analytics-iit-nit-bits-meritus-intelytics-private-limited-hyderabad-secunderabad-0-to-3-years-250522003708?src=jobsearchDesk&sid=165374412419953&xp=17&px=1,Merilytics - Business Analyst - Data Analytics -IIT/NIT/BITS,Meritus Intelytics Private Limited,0-3 Yrs,Not disclosed,Hyderabad/Secunderabad," A willingness to learn and adopt the best practices in statistics, BI reporting, predic...","['excel', 'analytics', 'python', 'business analysis', 'sql', 'data analysis', 'problem solving', 'statistics']"
17,https://www.naukri.com/job-listings-data-analyst-python-artificial-intelligence-imindyourbusiness-kolkata-mumbai-hyderabad-secunderabad-pune-ahmedabad-delhi-ncr-bangalore-bengaluru-0-to-2-years-200522905517?src=jobsearchDesk&sid=165374412419953&xp=18&px=1,Data Analyst - Python/Artificial Intelligence,iMindYourBusiness,0-2 Yrs,Not disclosed,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru", Candidates must have ability to work from home and also in a position to use their pers...,"['Python', 'VBA', 'C++', 'Advanced Excel', 'SQL server', 'IT Skills', 'Data Science', 'Artificial Intelligence']"
18,https://www.naukri.com/job-listings-data-information-management-analyst-citicorp-services-india-pvt-ltd-chennai-0-to-2-years-240522007658?src=jobsearchDesk&sid=165374412419953&xp=19&px=1,Data/Information Management Analyst,Citicorp Finance,0-2 Yrs,Not disclosed,Chennai, Bachelors / University degree or equivalent experience 2 years relevant experience Good...,"['SAS', 'Data analyst', 'Data Analysis']"
19,https://www.naukri.com/job-listings-data-information-analyst-citicorp-services-india-pvt-ltd-chennai-0-to-3-years-240522007275?src=jobsearchDesk&sid=165374412419953&xp=20&px=1,Data/Information Analyst,Citicorp Finance,0-3 Yrs,Not disclosed,Chennai, Bachelors / University degree or equivalent experience 2 years relevant experience Good...,"['Data Analysis', 'SAS', 'Data Administrator', 'Data Analytics']"
20,https://www.naukri.com/job-listings-data-analyst-online-ecommerce-primo-hiring-kolkata-chennai-bangalore-bengaluru-delhi-ncr-3-to-6-years-270522905999?src=jobsearchDesk&sid=1653744128531131&xp=1&px=2,Data Analyst - Online/eCommerce,Primo Hiring,3-6 Yrs,Not disclosed,"Kolkata, Chennai, Bangalore/Bengaluru, Delhi / NCR", SKILLS REQUIRED : - Previous experience in data analysis Knowledge of statistics and ex...,"['Data Analytics', 'SAS', 'Data Mining', 'Statistics', 'Analytics']"
21,https://www.naukri.com/job-listings-data-analyst-business-analyst-us-mnc-analytics-aspyra-hr-services-gurgaon-gurugram-bangalore-bengaluru-delhi-ncr-2-to-7-years-270522008429?src=jobsearchDesk&sid=1653744128531131&xp=2&px=2,Data Analyst / Business Analyst  - US MNC (Analytics),Aspyra HR Services  ,2-7 Yrs,"12,00,000 - 22,00,000 PA.","Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR(WFH during Covid)", Preference: immediate joiners or who can join in 30 days,"['SQL', 'python', 'data analysis', 'data analytics', 'sas', 'Business Analysis']"
22,https://www.naukri.com/job-listings-business-analyst-data-analysis-anlage-infotech-i-pvt-ltd-hyderabad-secunderabad-bangalore-bengaluru-5-to-10-years-110522004527?src=jobsearchDesk&sid=1653744128531131&xp=3&px=2,Business analyst + data Analysis,Anlage Infotech (I) Pvt. Ltd.   ,5-10 Yrs,Not disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru", About this role:Experience-5+yrsLocations-Bangalore/Hyderabadseeking a Senior Technolog...,"['business analysis', 'Teradata', 'JIRA', 'banking', 'agile', 'Gap Analysis', 'Use Cases', 'Requirement Gathering']"
23,https://www.naukri.com/job-listings-data-analyst-total-marketing-support-india-private-limited-gurgaon-gurugram-0-to-4-years-200522009962?src=jobsearchDesk&sid=1653744128531131&xp=4&px=2,Data Analyst,TOTAL MARKETING SUPPORT INDIA PRIVATE LIMITED ,0-4 Yrs,"3,00,000 - 8,00,000 PA.",Gurgaon/Gurugram," To qualify for the role, you must have Preferred Analytics background candidate 4 years...","['Power Bi', 'Power Bi Dashboards', 'Excel', 'Data Engineering', 'Data Analysis', 'Data Visualization', 'Power Query']"
24,https://www.naukri.com/job-listings-data-analyst-snaphunt-hyderabad-secunderabad-0-to-5-years-180322002583?src=jobsearchDesk&sid=1653744128531131&xp=5&px=2,Data Analyst,Snaphunt,0-5 Yrs,"20,00,000 - 30,00,000 PA.",Hyderabad/Secunderabad, Great work environmentExcellent career development opportunitiesLeadership RoleOur clie...,"['data analysis', 'Data Warehousing', 'PowerBI', 'Aws', 'Hive', 'Tableau', 'communication', 'SQL']"
25,https://www.naukri.com/job-listings-intern-data-analyst-outsource-big-data-bangalore-bengaluru-0-to-1-years-210522500420?src=jobsearchDesk&sid=1653744128531131&xp=6&px=2,Intern Data Analyst,Outsource Big Data,0-1 Yrs,Not disclosed,Bangalore/Bengaluru, Good understanding / experience in web data extraction dimensional data from databases ...,"['Automation', 'Data management', 'Analytical', 'Data mining', 'Project delivery', 'Digital marketing', 'Analytics', 'SQL']"
26,https://www.naukri.com/job-listings-reporting-data-analyst-role-equiniti-india-private-limited-chennai-bangalore-bengaluru-3-to-5-years-171121003378?src=jobsearchDesk&sid=1653744128531131&xp=7&px=2,Reporting & data Analyst role,Equiniti ICS,3-5 Yrs,Not disclosed,"Chennai, Bangalore/Bengaluru"," Job DescriptionEquiniti Group Internal Audit is an independent, objective assurance and...","['Excel', 'Finance', 'Data Management', 'Data Analysis', 'Data Extraction', 'Advanced Excel', 'Data Analytics', 'Powerpoint']"
27,https://www.naukri.com/job-listings-data-analyst-data-and-analytics-intel-technology-india-pvt-ltd-bangalore-bengaluru-3-to-6-years-240522500343?src=jobsearchDesk&sid=1653744128531131&xp=8&px=2,Data Analyst - Data and Analytics,Intel,3-6 Yrs,Not disclosed,Bangalore/Bengaluru," Works with Product owners and business to develop required training, change management ...","['Computer science', 'Change management', 'metadata', 'Data management', 'Enterprise architecture', 'Analytical', 'Scrum', 'Data quality']"
28,https://www.naukri.com/job-listings-business-data-analyst-m-amp-g-plc-mumbai-0-to-3-years-200522501534?src=jobsearchDesk&sid=1653744128531131&xp=9&px=2,Business Data Analyst,M&amp;G plc,0-3 Yrs,Not disclosed,Mumbai," Manages risks using expert judgment, know-how and experience","['Business transformation', 'Data management', 'Management consulting', 'Actuarial', 'Data quality', 'Customer service', 'Operations', 'Information technology']"
29,https://www.naukri.com/job-listings-junior-data-analyst-scientist-fresher-position-sejal-consulting-hub-bangalore-bengaluru-0-to-3-years-170522009530?src=jobsearchDesk&sid=1653744128531131&xp=10&px=2,Junior Data Analyst/ Scientist- Fresher Position,Sejal Consulting Hub ,0-3 Yrs,"4,00,000 - 7,00,000 PA.",Remote, Willingness to work beyond traditional working hours / days as required by the business...,"['Data Analysis', 'C++', 'Data Visualization', 'Advanced Excel', 'Tableau', 'Python']"
30,https://www.naukri.com/job-listings-senior-data-analyst-psyinnovations-india-private-limited-gurgaon-gurugram-delhi-ncr-5-to-8-years-260522006393?src=jobsearchDesk&sid=1653744128531131&xp=11&px=2,Senior Data Analyst,Psyinnovations India Private Limited,5-8 Yrs,Not disclosed,"Gurgaon/Gurugram, Delhi / NCR(WFH during Covid)", Roles and Responsibilities Upright Technologies (which was recently acquired by Dario H...,"['data analysis', 'Data Analytics', 'python', 'R', 'Product', 'SQL', 'Marketing']"
31,https://www.naukri.com/job-listings-senior-data-analyst-reporting-analytics-spins-solutions-remote-2-to-4-years-260522501832?src=jobsearchDesk&sid=1653744128531131&xp=12&px=2,"Senior Data Analyst, Reporting & Analytics",Spins Solutions,2-4 Yrs,Not disclosed,remote, What You Will Do We are continually onboarding and analyzing a massive amount of new fo...,"['Operations research', 'Project management', 'Analytical', 'Consulting', 'Data collection', 'Data processing', 'Data Analyst', 'Business solutions']"
32,https://www.naukri.com/job-listings-senior-data-analyst-gartner-india-research-amp-advisory-services-pvt-ltd-gurgaon-gurugram-2-to-5-years-260522501341?src=jobsearchDesk&sid=1653744128531131&xp=13&px=2,Senior Data Analyst,Gartner India Research &amp; Advisory Services Pvt Ltd,2-5 Yrs,Not disclosed,Gurgaon/Gurugram, Must possess a willingness and aptitude to embrace new technologies / ideas and master ...,"['IT Skills', 'Sharepoint', 'Tableau', 'Power BI', 'Computer science', 'Business analysis', 'Agile', 'Scrum']"
33,https://www.naukri.com/job-listings-professional-2-data-analyst-dxc-technology-noida-5-to-8-years-270522502746?src=jobsearchDesk&sid=1653744128531131&xp=14&px=2,Professional 2 Data Analyst,DXC Technology,5-8 Yrs,Not disclosed,Noida, Bachelor s degree in Computer Science or similar field or equivalent work experience. 5...,"['TWS', 'verbal communication', 'Informatica Power Exchange', 'Python', 'AWS', 'SQL', 'written', 'UNIX shell scripting']"
34,https://www.naukri.com/job-listings-data-analyst-carlson-wagonlit-travel-gurgaon-gurugram-2-to-6-years-270522501866?src=jobsearchDesk&sid=1653744128531131&xp=15&px=2,Data Analyst,CWT,2-6 Yrs,Not disclosed,Gurgaon/Gurugram, Other tasks and responsibilities as required As such the candidate will have experience...,"['Business process', 'Service level', 'Travel management', 'Back office', 'Manager Technology', 'data integrity', 'Data quality', 'Monitoring']"
35,https://www.naukri.com/job-listings-environment-sustainability-data-analyst-capgemini-technology-services-india-limited-mumbai-2-to-4-years-260522907410?src=jobsearchDesk&sid=1653744128531131&xp=16&px=2,Environment Sustainability Data Analyst,Capgemini,2-4 Yrs,Not disclosed,Mumbai," Graduate in Environmental Science, Energy management or related fields Ability to struc...","['Environmental science', 'Excel', 'SBU', 'Management', 'Energy management', 'MS Excel', 'written communication', 'verbal']"
36,https://www.naukri.com/job-listings-senior-data-analyst-4-7-years-etl-informatica-tableau-alteryx-eygbs-india-llp-india-4-to-7-years-060422007764?src=jobsearchDesk&sid=1653744128531131&xp=17&px=2,"Senior Data Analyst 4-7 years - ETL, Informatica, Tableau, Alteryx",EY,4-7 Yrs,Not disclosed,India, BSc / MSc / BE / B Tech / M Tech in Computer Science with a techno functional backgroun...,"['ETL', 'Excel', 'data analytics', 'Alteryx', 'Tableau', 'Informatica', 'data analyst', 'sql']"
37,https://www.naukri.com/job-listings-data-analyst-global-upside-india-pvt-ltd-kolkata-hyderabad-secunderabad-pune-chennai-ahmedabad-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-5-to-10-years-260522609873?src=jobsearchDesk&sid=1653744128531131&xp=18&px=2,Data Analyst,GLOBAL UPSIDE India Pvt Ltd,5-10 Yrs,Not disclosed,"Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)", Understanding and experience with modern database and information system technologies P...,"['Financial data analyst', 'Data Analysis', 'Data Analyst', 'Financial Analyst']"
38,https://www.naukri.com/job-listings-data-analyst-global-upside-india-pvt-ltd-kolkata-hyderabad-secunderabad-pune-chennai-ahmedabad-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-5-to-10-years-260522009871?src=jobsearchDesk&sid=1653744128531131&xp=19&px=2,Data Analyst,GLOBAL UPSIDE India Pvt Ltd,5-10 Yrs,Not disclosed,"Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)", Understanding and experience with modern database and information system technologies P...,"['Financial data analyst', 'Data Analysis', 'Data Analyst', 'Financial Analyst']"
39,https://www.naukri.com/job-listings-hiring-for-clinical-data-management-data-analyst-and-team-lead-role-career-guideline-services-india-pvt-ltd-kolkata-pune-mumbai-all-areas-2-to-7-years-170522003374?src=jobsearchDesk&sid=1653744128531131&xp=20&px=2,Hiring For Clinical Data Management (Data analyst and Team Lead role),Career Guideline services India Pvt. ltd ,2-7 Yrs,"4,00,000 - 9,00,000 PA.","Kolkata, Pune, Mumbai (All Areas)(WFH during Covid)"," Rotational shiftExperience on all phases of CDM is mandatory, executing relevant core C...","['clinical data management', 'inform', 'conduct', 'closeout', 'Rave', 'cdm', 'Medical Coding', 'Startup']"
40,https://www.naukri.com/job-listings-virtue-analytics-data-analyst-virtue-analytics-lucknow-3-to-5-years-260522909025?src=jobsearchDesk&sid=16537441319072675&xp=1&px=3,Virtue Analytics - Data Analyst,Virtue Analytics,3-5 Yrs,Not disclosed,Lucknow, EDUCATION: Bachelors and above A keen ability to story board data and good communicatio...,"['Analytics', 'Predictive Modeling', 'Data Management', 'Data Mining', 'Data Modeling', 'Data Analytics', 'Machine Learning']"
41,https://www.naukri.com/job-listings-sr-data-analyst-ii-cbre-group-hyderabad-secunderabad-10-to-15-years-210522500657?src=jobsearchDesk&sid=16537441319072675&xp=2&px=3,Sr Data Analyst - II,CBRE Group,10-15 Yrs,Not disclosed,Hyderabad/Secunderabad, Having 9+ years of experience in analyzing various sources and formats of data. Should ...,"['Business process', 'Data analysis', 'SAS', 'XML', 'Analytical', 'Data Analyst', 'Analyst II', 'SPSS']"
42,https://www.naukri.com/job-listings-data-analyst-business-analyst-for-a-freelance-firm-avr-freelance-support-thrissur-trichur-0-to-2-years-270522002387?src=jobsearchDesk&sid=16537441319072675&xp=3&px=3,Data Analyst/Business Analyst For a Freelance Firm,AvR Freelance Support  ,N/A,Not disclosed,Thrissur/Trichur, BE / BTech/Bsc / Msc candidates with above average mathematical skills preferredExperie...,"['Excel', 'SQL', 'Google Sheets', 'Python']"
43,https://www.naukri.com/job-listings-data-analyst-business-analyst-metro-cash-and-carry-india-pvt-ltd-bangalore-bengaluru-3-to-8-years-130522603086?src=jobsearchDesk&sid=16537441319072675&xp=4&px=3,Data Analyst / Business Analyst,METRO Cash & Carry,3-8 Yrs,"15,00,000 - 27,50,000 PA.",Bangalore/Bengaluru, Data Analyst / Business Analyst with Python experienceMetros Data Analyst team is respo...,"['Python', 'VBA', 'analyst', 'business analyst', 'Analytics', 'data analyst']"
44,https://www.naukri.com/job-listings-data-analyst-business-analyst-metro-cash-and-carry-india-pvt-ltd-bangalore-bengaluru-3-to-8-years-130522003084?src=jobsearchDesk&sid=16537441319072675&xp=5&px=3,Data Analyst / Business Analyst,METRO Cash & Carry,3-8 Yrs,"15,00,000 - 27,50,000 PA.",Bangalore/Bengaluru, Data Analyst / Business Analyst with Python experienceMetros Data Analyst team is respo...,"['Python', 'VBA', 'analyst', 'business analyst', 'Analytics', 'data analyst']"
45,https://www.naukri.com/job-listings-hiring-freshers-data-research-analyst-managed-investment-data-morningstar-india-p-ltd-mumbai-0-to-2-years-180522012929?src=jobsearchDesk&sid=16537441319072675&xp=6&px=3,Hiring Freshers - Data Research Analyst - Managed Investment Data,Morningstar,0-2 Yrs,"3,00,000 - 4,75,000 PA.",Mumbai(Sector 30A Vashi), Title: Data Research AnalystDepartment: Managed Investment DataTeam: Emerging Group & P...,"['Finance', 'Fundamentals', 'Equity', 'Data Research', 'Financial Analysis', 'Research Analysis', 'Data Collection']"
46,https://www.naukri.com/job-listings-sr-data-analyst-india-luminar-technologies-delhi-ncr-4-to-9-years-080422010059?src=jobsearchDesk&sid=16537441319072675&xp=7&px=3,Sr. Data Analyst (India),Luminar Technologies,4-9 Yrs,Not disclosed,Delhi / NCR," Experience with creating dashboards for Internal Audit, Finance, and Accounting teams i...","['Data Analyst', 'Power BI', 'Senior Data Analyst', 'Data Analysis', 'SQL Queries', 'Tableau', 'sox']"
47,https://www.naukri.com/job-listings-senior-analyst-procurement-reporting-power-bi-vba-data-analytics-northern-trust-corp-bangalore-bengaluru-3-to-5-years-270522501415?src=jobsearchDesk&sid=16537441319072675&xp=8&px=3,"Senior Analyst, Procurement Reporting(Power BI, VBA, Data Analytics)",Northern Trust Corp.,3-5 Yrs,Not disclosed,Bangalore/Bengaluru," A College or University degree in Business, Supply Chain Management or Finance and / or...","['Procurement', 'Supply chain management', 'Automation', 'Bloomberg', 'Senior Analyst', 'Consulting', 'Business intelligence', 'Oracle']"
